timestamp,temperature
2016-02-19 05:40:00,-2.87
2016-02-19 05:50:00,-3.03
2016-02-19 06:00:00,-3.0
2016-02-19 06:10:00,-3.09
2016-02-19 06:20:00,-3.11
2016-02-19 06:30:00,-2.97
2016-02-19 06:40:00,-2.85
2016-02-19 06:50:00,-2.93
2016-02-19 07:00:00,-3.27
2016-02-19 07:10:00,-3.52
2016-02-19 07:20:00,-3.41
2016-02-19 07:30:00,-3.48
2016-02-19 07:40:00,-3.51
2016-02-19 07:50:00,-3.37
2016-02-19 08:00:00,-3.14
2016-02-19 08:10:00,-2.7
2016-02-19 08:20:00,-2.63
2016-02-19 08:30:00,-2.37
2016-02-19 08:40:00,-2.34
2016-02-19 08:50:00,-2.12
2016-02-19 09:00:00,-2.1
2016-02-19 09:10:00,-2.1
2016-02-19 09:20:00,-2.08
2016-02-19 09:30:00,-1.92
2016-02-19 09:40:00,-1.78
2016-02-19 09:50:00,-1.25
2016-02-19 10:00:00,-0.93
2016-02-19 10:10:00,-0.58
2016-02-19 10:20:00,-0.28
2016-02-19 10:30:00,-0.09
2016-02-19 10:40:00,0.15
2016-02-19 10:50:00,0.03
2016-02-19 11:00:00,0.26
2016-02-19 11:10:00,1.22
2016-02-19 11:20:00,1.6
2016-02-19 11:30:00,1.93
2016-02-19 11:40:00,2.26
2016-02-19 11:50:00,2.62
2016-02-19 12:00:00,2.96
2016-02-19 12:10:00,3.1
2016-02-19 12:20:00,3.63
2016-02-19 12:30:00,3.54
2016-02-19 12:40:00,3.64
2016-02-19 12:50:00,3.56
2016-02-19 13:00:00,3.69
2016-02-19 13:10:00,3.87
2016-02-19 13:20:00,3.78
2016-02-19 13:30:00,3.58
2016-02-19 13:40:00,3.59
2016-02-19 13:50:00,3.76
2016-02-19 14:00:00,3.91
2016-02-19 14:10:00,3.72
2016-02-19 14:20:00,3.78
2016-02-19 14:30:00,4.25
2016-02-19 14:40:00,4.31
2016-02-19 14:50:00,4.52
2016-02-19 15:00:00,4.46
2016-02-19 15:10:00,3.95
2016-02-19 15:20:00,3.93
2016-02-19 15:30:00,4.07
2016-02-19 15:40:00,4.11
2016-02-19 15:50:00,4.07
2016-02-19 16:00:00,4.03
2016-02-19 16:10:00,3.91
2016-02-19 16:20:00,3.74
2016-02-19 16:30:00,3.57
2016-02-19 16:40:00,3.43
2016-02-19 16:50:00,3.39
2016-02-19 17:00:00,3.25
2016-02-19 17:10:00,3.22
2016-02-19 17:20:00,3.12
2016-02-19 17:30:00,2.95
2016-02-19 17:40:00,2.8
2016-02-19 17:50:00,2.66
2016-02-19 18:00:00,2.52
2016-02-19 18:10:00,2.42
2016-02-19 18:20:00,2.37
2016-02-19 18:30:00,2.27
2016-02-19 18:40:00,2.31
2016-02-19 18:50:00,2.37
2016-02-19 19:00:00,2.33
2016-02-19 19:10:00,2.27
2016-02-19 19:20:00,2.27
2016-02-19 19:30:00,2.22
2016-02-19 19:40:00,2.01
2016-02-19 19:50:00,1.84
2016-02-19 20:00:00,1.83
2016-02-19 20:10:00,1.73
2016-02-19 20:20:00,1.62
2016-02-19 20:30:00,1.8
2016-02-19 20:40:00,1.89
2016-02-19 20:50:00,1.87
2016-02-19 21:00:00,1.91
2016-02-19 21:10:00,1.92
2016-02-19 21:20:00,1.9
2016-02-19 21:30:00,1.88
2016-02-19 21:40:00,1.83
2016-02-19 21:50:00,1.71
2016-02-19 22:00:00,1.56
2016-02-19 22:10:00,1.46
2016-02-19 22:20:00,1.4
2016-02-19 22:30:00,1.34
2016-02-19 22:40:00,1.21
2016-02-19 22:50:00,0.99
2016-02-19 23:00:00,0.79
2016-02-19 23:10:00,0.69
2016-02-19 23:20:00,0.6
2016-02-19 23:30:00,0.62
2016-02-19 23:40:00,0.72
2016-02-19 23:50:00,0.64
2016-02-20 00:00:00,0.52
2016-02-20 00:10:00,0.43
2016-02-20 00:20:00,0.52
2016-02-20 00:30:00,0.44
2016-02-20 00:40:00,0.25
2016-02-20 00:50:00,0.22
2016-02-20 01:00:00,0.17
2016-02-20 01:10:00,0.16
2016-02-20 01:20:00,0.04
2016-02-20 01:30:00,0.06
2016-02-20 01:40:00,0.01
2016-02-20 01:50:00,0.06
2016-02-20 02:00:00,0.35
2016-02-20 02:10:00,0.47
2016-02-20 02:20:00,0.47
2016-02-20 02:30:00,0.42
2016-02-20 02:40:00,0.24
2016-02-20 02:50:00,0.33
2016-02-20 03:00:00,0.41
2016-02-20 03:10:00,0.54
2016-02-20 03:20:00,0.67
2016-02-20 03:30:00,0.74
2016-02-20 03:40:00,0.8
2016-02-20 03:50:00,0.81
2016-02-20 04:00:00,0.81
2016-02-20 04:10:00,0.93
2016-02-20 04:20:00,0.41
2016-02-20 04:30:00,0.14
2016-02-20 04:40:00,0.49
2016-02-20 04:50:00,0.81
2016-02-20 05:00:00,1.06
2016-02-20 05:10:00,1.21
2016-02-20 05:20:00,1.41
2016-02-20 05:30:00,1.53
2016-02-20 05:40:00,1.64
2016-02-20 05:50:00,1.74
2016-02-20 06:00:00,1.89
2016-02-20 06:10:00,1.96
2016-02-20 06:20:00,2.01
2016-02-20 06:30:00,2.15
2016-02-20 06:40:00,2.24
2016-02-20 06:50:00,2.27
2016-02-20 07:00:00,2.27
2016-02-20 07:10:00,2.18
2016-02-20 07:20:00,2.41
2016-02-20 07:30:00,2.21
2016-02-20 07:40:00,2.19
2016-02-20 07:50:00,2.35
2016-02-20 08:00:00,2.5
2016-02-20 08:10:00,2.64
2016-02-20 08:20:00,2.73
2016-02-20 08:30:00,2.77
2016-02-20 08:40:00,2.57
2016-02-20 08:50:00,2.69
2016-02-20 09:00:00,3.16
2016-02-20 09:10:00,3.45
2016-02-20 09:20:00,3.55
2016-02-20 09:30:00,3.6
2016-02-20 09:40:00,3.7
2016-02-20 09:50:00,3.8
2016-02-20 10:00:00,3.87
2016-02-20 10:10:00,3.89
2016-02-20 10:20:00,3.8
2016-02-20 10:30:00,3.75
2016-02-20 10:40:00,3.74
2016-02-20 10:50:00,3.83
2016-02-20 11:00:00,3.85
2016-02-20 11:10:00,3.77
2016-02-20 11:20:00,3.58
2016-02-20 11:30:00,3.49
2016-02-20 11:40:00,3.73
2016-02-20 11:50:00,4.08
2016-02-20 12:00:00,4.25
2016-02-20 12:10:00,4.25
2016-02-20 12:20:00,4.14
2016-02-20 12:30:00,4.18
2016-02-20 12:40:00,4.2
2016-02-20 12:50:00,4.27
2016-02-20 13:00:00,4.29
2016-02-20 13:10:00,4.29
2016-02-20 13:20:00,4.33
2016-02-20 13:30:00,4.34
2016-02-20 13:40:00,4.39
2016-02-20 13:50:00,4.4
2016-02-20 14:00:00,4.4
2016-02-20 14:10:00,4.36
2016-02-20 14:20:00,4.32
2016-02-20 14:30:00,4.25
2016-02-20 14:40:00,4.2
2016-02-20 14:50:00,4.14
2016-02-20 15:00:00,4.13
2016-02-20 15:10:00,4.21
2016-02-20 15:20:00,4.31
2016-02-20 15:30:00,4.15
2016-02-20 15:40:00,4.18
2016-02-20 15:50:00,4.09
2016-02-20 16:00:00,4.07
2016-02-20 16:10:00,4.06
2016-02-20 16:20:00,4.03
2016-02-20 16:30:00,4.19
2016-02-20 16:40:00,4.31
2016-02-20 16:50:00,4.44
2016-02-20 17:00:00,4.53
2016-02-20 17:10:00,4.63
2016-02-20 17:20:00,4.65
2016-02-20 17:30:00,4.61
2016-02-20 17:40:00,4.67
2016-02-20 17:50:00,4.67
2016-02-20 18:00:00,4.61
2016-02-20 18:10:00,4.54
2016-02-20 18:20:00,4.6
2016-02-20 18:30:00,4.7
2016-02-20 18:40:00,4.79
2016-02-20 18:50:00,4.89
2016-02-20 19:00:00,4.97
