timestamp,temperature
2011-12-09 09:50:00,5.11
2011-12-09 10:00:00,5.01
2011-12-09 10:10:00,5.18
2011-12-09 10:20:00,5.12
2011-12-09 10:30:00,5.03
2011-12-09 10:40:00,4.77
2011-12-09 10:50:00,4.69
2011-12-09 11:00:00,4.42
2011-12-09 11:10:00,4.31
2011-12-09 11:20:00,4.62
2011-12-09 11:30:00,5.03
2011-12-09 11:40:00,5.24
2011-12-09 11:50:00,5.31
2011-12-09 12:00:00,5.49
2011-12-09 12:10:00,5.92
2011-12-09 12:20:00,6.3
2011-12-09 12:30:00,5.67
2011-12-09 12:40:00,5.37
2011-12-09 12:50:00,5.26
2011-12-09 13:00:00,5.2
2011-12-09 13:10:00,5.07
2011-12-09 13:20:00,4.9
2011-12-09 13:30:00,4.82
2011-12-09 13:40:00,4.76
2011-12-09 13:50:00,4.78
2011-12-09 14:00:00,4.75
2011-12-09 14:10:00,4.4
2011-12-09 14:20:00,4.26
2011-12-09 14:30:00,4.54
2011-12-09 14:40:00,4.6
2011-12-09 14:50:00,4.62
2011-12-09 15:00:00,4.77
2011-12-09 15:10:00,4.85
2011-12-09 15:20:00,4.84
2011-12-09 15:30:00,4.58
2011-12-09 15:40:00,4.39
2011-12-09 15:50:00,4.01
2011-12-09 16:00:00,3.82
2011-12-09 16:10:00,3.52
2011-12-09 16:20:00,3.23
2011-12-09 16:30:00,3.04
2011-12-09 16:40:00,2.91
2011-12-09 16:50:00,2.64
2011-12-09 17:00:00,2.43
2011-12-09 17:10:00,2.31
2011-12-09 17:20:00,2.5
2011-12-09 17:30:00,2.53
2011-12-09 17:40:00,2.42
2011-12-09 17:50:00,2.3
2011-12-09 18:00:00,2.26
2011-12-09 18:10:00,2.14
2011-12-09 18:20:00,2.01
2011-12-09 18:30:00,2.12
2011-12-09 18:40:00,2.02
2011-12-09 18:50:00,1.84
2011-12-09 19:00:00,1.92
2011-12-09 19:10:00,2.03
2011-12-09 19:20:00,2.1
2011-12-09 19:30:00,2.03
2011-12-09 19:40:00,2.03
2011-12-09 19:50:00,2.01
2011-12-09 20:00:00,1.94
2011-12-09 20:10:00,1.98
2011-12-09 20:20:00,2.03
2011-12-09 20:30:00,1.94
2011-12-09 20:40:00,1.75
2011-12-09 20:50:00,1.7
2011-12-09 21:00:00,1.66
2011-12-09 21:10:00,1.53
2011-12-09 21:20:00,1.37
2011-12-09 21:30:00,1.25
2011-12-09 21:40:00,1.07
2011-12-09 21:50:00,1.1
2011-12-09 22:00:00,1.12
2011-12-09 22:10:00,0.91
2011-12-09 22:20:00,0.92
2011-12-09 22:30:00,0.85
2011-12-09 22:40:00,0.68
2011-12-09 22:50:00,0.57
2011-12-09 23:00:00,0.6
2011-12-09 23:10:00,0.62
2011-12-09 23:20:00,0.63
2011-12-09 23:30:00,0.58
2011-12-09 23:40:00,0.68
2011-12-09 23:50:00,0.74
2011-12-10 00:00:00,0.69
2011-12-10 00:10:00,0.62
2011-12-10 00:20:00,0.75
2011-12-10 00:30:00,0.9
2011-12-10 00:40:00,0.86
2011-12-10 00:50:00,0.86
2011-12-10 01:00:00,0.8
2011-12-10 01:10:00,0.87
2011-12-10 01:20:00,0.85
2011-12-10 01:30:00,0.75
2011-12-10 01:40:00,0.73
2011-12-10 01:50:00,0.81
2011-12-10 02:00:00,0.97
2011-12-10 02:10:00,0.96
2011-12-10 02:20:00,0.85
2011-12-10 02:30:00,0.88
2011-12-10 02:40:00,0.87
2011-12-10 02:50:00,0.89
2011-12-10 03:00:00,0.95
2011-12-10 03:10:00,1.09
2011-12-10 03:20:00,1.11
2011-12-10 03:30:00,1.17
2011-12-10 03:40:00,1.19
2011-12-10 03:50:00,1.17
2011-12-10 04:00:00,1.33
2011-12-10 04:10:00,1.37
2011-12-10 04:20:00,1.35
2011-12-10 04:30:00,1.37
2011-12-10 04:40:00,1.52
2011-12-10 04:50:00,1.4
2011-12-10 05:00:00,1.39
2011-12-10 05:10:00,1.4
2011-12-10 05:20:00,1.32
2011-12-10 05:30:00,1.42
2011-12-10 05:40:00,1.48
2011-12-10 05:50:00,1.44
2011-12-10 06:00:00,1.35
2011-12-10 06:10:00,1.27
2011-12-10 06:20:00,1.12
2011-12-10 06:30:00,0.96
2011-12-10 06:40:00,0.86
2011-12-10 06:50:00,0.84
2011-12-10 07:00:00,0.77
2011-12-10 07:10:00,0.64
2011-12-10 07:20:00,0.5
2011-12-10 07:30:00,0.31
2011-12-10 07:40:00,0.49
2011-12-10 07:50:00,0.75
2011-12-10 08:00:00,0.9
2011-12-10 08:10:00,0.93
2011-12-10 08:20:00,0.95
2011-12-10 08:30:00,0.97
2011-12-10 08:40:00,1.12
2011-12-10 08:50:00,1.4
2011-12-10 09:00:00,1.63
2011-12-10 09:10:00,1.77
2011-12-10 09:20:00,1.86
2011-12-10 09:30:00,1.89
2011-12-10 09:40:00,1.91
2011-12-10 09:50:00,1.97
2011-12-10 10:00:00,2.25
2011-12-10 10:10:00,2.59
2011-12-10 10:20:00,2.99
2011-12-10 10:30:00,3.34
2011-12-10 10:40:00,3.43
2011-12-10 10:50:00,3.41
2011-12-10 11:00:00,3.42
2011-12-10 11:10:00,3.6
2011-12-10 11:20:00,3.63
2011-12-10 11:30:00,3.74
2011-12-10 11:40:00,3.82
2011-12-10 11:50:00,4.06
2011-12-10 12:00:00,4.16
2011-12-10 12:10:00,4.27
2011-12-10 12:20:00,4.52
2011-12-10 12:30:00,4.49
2011-12-10 12:40:00,4.42
2011-12-10 12:50:00,4.28
2011-12-10 13:00:00,4.29
2011-12-10 13:10:00,4.4
2011-12-10 13:20:00,4.52
2011-12-10 13:30:00,4.62
2011-12-10 13:40:00,4.65
2011-12-10 13:50:00,4.44
2011-12-10 14:00:00,4.19
2011-12-10 14:10:00,3.84
2011-12-10 14:20:00,3.96
2011-12-10 14:30:00,4.05
2011-12-10 14:40:00,3.57
2011-12-10 14:50:00,3.34
2011-12-10 15:00:00,3.3
2011-12-10 15:10:00,3.18
2011-12-10 15:20:00,3.02
2011-12-10 15:30:00,2.77
2011-12-10 15:40:00,2.6
2011-12-10 15:50:00,2.35
2011-12-10 16:00:00,2.23
2011-12-10 16:10:00,2.23
2011-12-10 16:20:00,2.26
2011-12-10 16:30:00,2.3
2011-12-10 16:40:00,2.35
