timestamp,temperature
2016-12-25 00:10:00,5.87
2016-12-25 00:20:00,5.83
2016-12-25 00:30:00,5.9
2016-12-25 00:40:00,5.92
2016-12-25 00:50:00,6.02
2016-12-25 01:00:00,6.06
2016-12-25 01:10:00,6.12
2016-12-25 01:20:00,6.24
2016-12-25 01:30:00,6.33
2016-12-25 01:40:00,6.32
2016-12-25 01:50:00,6.27
2016-12-25 02:00:00,6.18
2016-12-25 02:10:00,6.12
2016-12-25 02:20:00,6.07
2016-12-25 02:30:00,6.17
2016-12-25 02:40:00,6.28
2016-12-25 02:50:00,6.25
2016-12-25 03:00:00,6.15
2016-12-25 03:10:00,6.24
2016-12-25 03:20:00,6.35
2016-12-25 03:30:00,6.4
2016-12-25 03:40:00,6.36
2016-12-25 03:50:00,6.34
2016-12-25 04:00:00,6.31
2016-12-25 04:10:00,6.38
2016-12-25 04:20:00,6.45
2016-12-25 04:30:00,6.33
2016-12-25 04:40:00,6.22
2016-12-25 04:50:00,6.2
2016-12-25 05:00:00,6.21
2016-12-25 05:10:00,6.28
2016-12-25 05:20:00,6.38
2016-12-25 05:30:00,6.43
2016-12-25 05:40:00,6.47
2016-12-25 05:50:00,6.49
2016-12-25 06:00:00,6.6
2016-12-25 06:10:00,6.67
2016-12-25 06:20:00,6.68
2016-12-25 06:30:00,6.73
2016-12-25 06:40:00,6.69
2016-12-25 06:50:00,6.71
2016-12-25 07:00:00,6.66
2016-12-25 07:10:00,6.67
2016-12-25 07:20:00,6.67
2016-12-25 07:30:00,6.73
2016-12-25 07:40:00,6.83
2016-12-25 07:50:00,6.92
2016-12-25 08:00:00,7.03
2016-12-25 08:10:00,7.17
2016-12-25 08:20:00,7.24
2016-12-25 08:30:00,7.27
2016-12-25 08:40:00,7.27
2016-12-25 08:50:00,7.23
2016-12-25 09:00:00,7.22
2016-12-25 09:10:00,7.21
2016-12-25 09:20:00,7.22
2016-12-25 09:30:00,7.27
2016-12-25 09:40:00,7.27
2016-12-25 09:50:00,7.33
2016-12-25 10:00:00,7.34
2016-12-25 10:10:00,7.24
2016-12-25 10:20:00,7.28
2016-12-25 10:30:00,7.48
2016-12-25 10:40:00,7.63
2016-12-25 10:50:00,7.62
2016-12-25 11:00:00,7.62
