timestamp,temperature
2011-07-09 01:40:00,13.72
2011-07-09 01:50:00,13.4
2011-07-09 02:00:00,13.37
2011-07-09 02:10:00,13.3
2011-07-09 02:20:00,13.28
2011-07-09 02:30:00,13.3
2011-07-09 02:40:00,13.35
2011-07-09 02:50:00,13.38
2011-07-09 03:00:00,13.45
2011-07-09 03:10:00,13.4
2011-07-09 03:20:00,13.27
2011-07-09 03:30:00,13.15
2011-07-09 03:40:00,13.19
2011-07-09 03:50:00,13.2
2011-07-09 04:00:00,13.16
2011-07-09 04:10:00,13.11
2011-07-09 04:20:00,13.06
2011-07-09 04:30:00,12.97
2011-07-09 04:40:00,12.98
2011-07-09 04:50:00,13.08
2011-07-09 05:00:00,13.16
2011-07-09 05:10:00,13.45
2011-07-09 05:20:00,13.5
2011-07-09 05:30:00,13.44
2011-07-09 05:40:00,13.69
2011-07-09 05:50:00,14.0
2011-07-09 06:00:00,14.53
2011-07-09 06:10:00,14.71
2011-07-09 06:20:00,14.77
2011-07-09 06:30:00,15.39
2011-07-09 06:40:00,16.52
2011-07-09 06:50:00,17.28
2011-07-09 07:00:00,17.29
2011-07-09 07:10:00,17.65
2011-07-09 07:20:00,17.83
2011-07-09 07:30:00,18.37
2011-07-09 07:40:00,18.84
2011-07-09 07:50:00,19.26
2011-07-09 08:00:00,19.66
2011-07-09 08:10:00,19.78
2011-07-09 08:20:00,20.02
2011-07-09 08:30:00,20.4
2011-07-09 08:40:00,21.08
2011-07-09 08:50:00,21.3
2011-07-09 09:00:00,21.26
2011-07-09 09:10:00,21.35
2011-07-09 09:20:00,21.87
2011-07-09 09:30:00,22.33
2011-07-09 09:40:00,22.81
2011-07-09 09:50:00,23.0
2011-07-09 10:00:00,23.27
2011-07-09 10:10:00,23.28
2011-07-09 10:20:00,23.66
2011-07-09 10:30:00,23.96
2011-07-09 10:40:00,24.25
2011-07-09 10:50:00,24.56
2011-07-09 11:00:00,25.03
2011-07-09 11:10:00,25.01
2011-07-09 11:20:00,25.15
2011-07-09 11:30:00,25.32
2011-07-09 11:40:00,25.7
2011-07-09 11:50:00,25.54
2011-07-09 12:00:00,25.89
2011-07-09 12:10:00,25.93
2011-07-09 12:20:00,25.79
2011-07-09 12:30:00,25.68
2011-07-09 12:40:00,25.96
2011-07-09 12:50:00,25.79
