timestamp,temperature
2012-10-11 02:20:00,2.98
2012-10-11 02:30:00,2.92
2012-10-11 02:40:00,2.79
2012-10-11 02:50:00,2.79
2012-10-11 03:00:00,2.96
2012-10-11 03:10:00,2.94
2012-10-11 03:20:00,2.73
2012-10-11 03:30:00,2.54
2012-10-11 03:40:00,2.35
2012-10-11 03:50:00,2.16
2012-10-11 04:00:00,2.13
2012-10-11 04:10:00,2.11
2012-10-11 04:20:00,2.02
2012-10-11 04:30:00,1.99
2012-10-11 04:40:00,1.93
2012-10-11 04:50:00,1.93
2012-10-11 05:00:00,1.92
2012-10-11 05:10:00,1.96
2012-10-11 05:20:00,2.01
2012-10-11 05:30:00,1.91
2012-10-11 05:40:00,1.83
2012-10-11 05:50:00,1.66
2012-10-11 06:00:00,1.59
2012-10-11 06:10:00,1.62
2012-10-11 06:20:00,1.78
2012-10-11 06:30:00,1.85
2012-10-11 06:40:00,1.99
2012-10-11 06:50:00,2.05
2012-10-11 07:00:00,2.04
2012-10-11 07:10:00,2.14
2012-10-11 07:20:00,2.18
2012-10-11 07:30:00,2.25
2012-10-11 07:40:00,2.34
2012-10-11 07:50:00,2.36
2012-10-11 08:00:00,2.48
2012-10-11 08:10:00,2.71
2012-10-11 08:20:00,2.95
2012-10-11 08:30:00,3.15
2012-10-11 08:40:00,3.38
2012-10-11 08:50:00,4.56
2012-10-11 09:00:00,5.2
2012-10-11 09:10:00,5.27
2012-10-11 09:20:00,5.54
2012-10-11 09:30:00,5.71
2012-10-11 09:40:00,6.29
2012-10-11 09:50:00,6.91
2012-10-11 10:00:00,7.6
2012-10-11 10:10:00,8.19
2012-10-11 10:20:00,8.58
2012-10-11 10:30:00,8.74
2012-10-11 10:40:00,9.49
2012-10-11 10:50:00,10.04
2012-10-11 11:00:00,10.06
2012-10-11 11:10:00,10.73
2012-10-11 11:20:00,10.8
2012-10-11 11:30:00,11.07
2012-10-11 11:40:00,11.02
2012-10-11 11:50:00,11.18
2012-10-11 12:00:00,11.51
2012-10-11 12:10:00,11.48
2012-10-11 12:20:00,11.6
2012-10-11 12:30:00,12.03
2012-10-11 12:40:00,11.94
2012-10-11 12:50:00,11.3
2012-10-11 13:00:00,11.2
2012-10-11 13:10:00,11.68
2012-10-11 13:20:00,12.3
2012-10-11 13:30:00,12.3
2012-10-11 13:40:00,12.01
2012-10-11 13:50:00,11.98
2012-10-11 14:00:00,12.59
2012-10-11 14:10:00,12.73
2012-10-11 14:20:00,12.8
2012-10-11 14:30:00,13.38
2012-10-11 14:40:00,13.39
2012-10-11 14:50:00,13.34
2012-10-11 15:00:00,13.3
2012-10-11 15:10:00,13.21
2012-10-11 15:20:00,13.1
2012-10-11 15:30:00,12.53
2012-10-11 15:40:00,12.3
2012-10-11 15:50:00,12.45
2012-10-11 16:00:00,12.22
2012-10-11 16:10:00,12.17
2012-10-11 16:20:00,11.93
2012-10-11 16:30:00,11.76
2012-10-11 16:40:00,11.52
2012-10-11 16:50:00,11.39
2012-10-11 17:00:00,11.29
2012-10-11 17:10:00,11.15
2012-10-11 17:20:00,11.04
2012-10-11 17:30:00,10.87
2012-10-11 17:40:00,10.74
2012-10-11 17:50:00,10.56
2012-10-11 18:00:00,10.34
2012-10-11 18:10:00,10.18
2012-10-11 18:20:00,10.02
2012-10-11 18:30:00,9.88
2012-10-11 18:40:00,9.84
2012-10-11 18:50:00,9.62
2012-10-11 19:00:00,9.45
2012-10-11 19:10:00,9.14
2012-10-11 19:20:00,9.06
2012-10-11 19:30:00,8.98
