timestamp,temperature
2015-09-18 21:20:00,14.37
2015-09-18 21:30:00,14.29
2015-09-18 21:40:00,14.1
2015-09-18 21:50:00,13.87
2015-09-18 22:00:00,13.65
2015-09-18 22:10:00,13.17
2015-09-18 22:20:00,12.72
2015-09-18 22:30:00,12.43
2015-09-18 22:40:00,12.21
2015-09-18 22:50:00,12.14
2015-09-18 23:00:00,12.24
2015-09-18 23:10:00,12.22
2015-09-18 23:20:00,12.09
2015-09-18 23:30:00,12.11
2015-09-18 23:40:00,12.07
2015-09-18 23:50:00,11.93
2015-09-19 00:00:00,11.66
2015-09-19 00:10:00,11.42
2015-09-19 00:20:00,11.36
2015-09-19 00:30:00,11.33
2015-09-19 00:40:00,11.27
2015-09-19 00:50:00,11.28
2015-09-19 01:00:00,11.02
2015-09-19 01:10:00,10.79
2015-09-19 01:20:00,10.69
2015-09-19 01:30:00,10.79
2015-09-19 01:40:00,10.88
2015-09-19 01:50:00,10.7
2015-09-19 02:00:00,10.5
2015-09-19 02:10:00,10.23
2015-09-19 02:20:00,10.12
2015-09-19 02:30:00,9.96
2015-09-19 02:40:00,10.16
2015-09-19 02:50:00,10.31
2015-09-19 03:00:00,10.32
2015-09-19 03:10:00,10.17
2015-09-19 03:20:00,9.85
2015-09-19 03:30:00,9.57
2015-09-19 03:40:00,9.48
2015-09-19 03:50:00,9.24
2015-09-19 04:00:00,8.96
2015-09-19 04:10:00,8.82
2015-09-19 04:20:00,8.86
2015-09-19 04:30:00,8.89
2015-09-19 04:40:00,9.23
2015-09-19 04:50:00,9.27
2015-09-19 05:00:00,9.18
2015-09-19 05:10:00,9.03
2015-09-19 05:20:00,8.9
2015-09-19 05:30:00,9.11
2015-09-19 05:40:00,9.27
2015-09-19 05:50:00,9.36
2015-09-19 06:00:00,9.39
2015-09-19 06:10:00,9.24
2015-09-19 06:20:00,9.07
2015-09-19 06:30:00,9.37
2015-09-19 06:40:00,9.8
2015-09-19 06:50:00,10.13
2015-09-19 07:00:00,10.39
2015-09-19 07:10:00,10.68
2015-09-19 07:20:00,11.08
2015-09-19 07:30:00,11.37
2015-09-19 07:40:00,11.92
2015-09-19 07:50:00,12.17
2015-09-19 08:00:00,12.73
2015-09-19 08:10:00,13.59
2015-09-19 08:20:00,12.79
2015-09-19 08:30:00,12.55
2015-09-19 08:40:00,12.39
2015-09-19 08:50:00,12.86
2015-09-19 09:00:00,13.63
2015-09-19 09:10:00,13.62
2015-09-19 09:20:00,13.78
2015-09-19 09:30:00,14.14
2015-09-19 09:40:00,14.48
2015-09-19 09:50:00,14.69
2015-09-19 10:00:00,15.44
2015-09-19 10:10:00,16.18
2015-09-19 10:20:00,16.44
2015-09-19 10:30:00,16.6
2015-09-19 10:40:00,16.58
2015-09-19 10:50:00,16.86
2015-09-19 11:00:00,17.33
2015-09-19 11:10:00,17.29
2015-09-19 11:20:00,17.26
2015-09-19 11:30:00,17.27
2015-09-19 11:40:00,17.35
2015-09-19 11:50:00,17.42
2015-09-19 12:00:00,17.18
2015-09-19 12:10:00,17.2
2015-09-19 12:20:00,17.36
2015-09-19 12:30:00,17.53
2015-09-19 12:40:00,17.55
2015-09-19 12:50:00,17.46
2015-09-19 13:00:00,17.55
2015-09-19 13:10:00,17.73
2015-09-19 13:20:00,17.69
2015-09-19 13:30:00,17.39
2015-09-19 13:40:00,16.97
2015-09-19 13:50:00,16.04
2015-09-19 14:00:00,15.57
2015-09-19 14:10:00,15.61
2015-09-19 14:20:00,15.94
2015-09-19 14:30:00,16.7
2015-09-19 14:40:00,17.21
2015-09-19 14:50:00,17.8
2015-09-19 15:00:00,17.99
2015-09-19 15:10:00,17.58
2015-09-19 15:20:00,17.12
2015-09-19 15:30:00,16.68
2015-09-19 15:40:00,16.46
2015-09-19 15:50:00,16.19
2015-09-19 16:00:00,16.17
2015-09-19 16:10:00,16.13
2015-09-19 16:20:00,15.85
2015-09-19 16:30:00,15.79
2015-09-19 16:40:00,15.87
2015-09-19 16:50:00,15.83
2015-09-19 17:00:00,15.72
2015-09-19 17:10:00,15.59
2015-09-19 17:20:00,15.41
2015-09-19 17:30:00,15.33
2015-09-19 17:40:00,15.37
2015-09-19 17:50:00,15.32
2015-09-19 18:00:00,15.07
2015-09-19 18:10:00,14.71
2015-09-19 18:20:00,14.71
2015-09-19 18:30:00,14.73
2015-09-19 18:40:00,14.69
2015-09-19 18:50:00,14.3
2015-09-19 19:00:00,14.19
2015-09-19 19:10:00,14.09
2015-09-19 19:20:00,13.94
2015-09-19 19:30:00,13.96
2015-09-19 19:40:00,13.77
2015-09-19 19:50:00,13.66
2015-09-19 20:00:00,13.95
2015-09-19 20:10:00,13.9
2015-09-19 20:20:00,13.51
2015-09-19 20:30:00,13.18
2015-09-19 20:40:00,12.99
2015-09-19 20:50:00,12.93
2015-09-19 21:00:00,12.84
2015-09-19 21:10:00,12.43
2015-09-19 21:20:00,12.14
2015-09-19 21:30:00,12.13
2015-09-19 21:40:00,12.16
2015-09-19 21:50:00,12.18
2015-09-19 22:00:00,12.19
2015-09-19 22:10:00,12.23
2015-09-19 22:20:00,12.07
2015-09-19 22:30:00,11.78
2015-09-19 22:40:00,11.56
2015-09-19 22:50:00,11.38
2015-09-19 23:00:00,11.33
2015-09-19 23:10:00,11.33
2015-09-19 23:20:00,11.3
2015-09-19 23:30:00,11.28
2015-09-19 23:40:00,11.11
2015-09-19 23:50:00,11.1
2015-09-20 00:00:00,11.04
2015-09-20 00:10:00,10.96
2015-09-20 00:20:00,10.97
2015-09-20 00:30:00,11.12
2015-09-20 00:40:00,11.09
2015-09-20 00:50:00,11.05
2015-09-20 01:00:00,11.0
2015-09-20 01:10:00,10.97
2015-09-20 01:20:00,11.0
2015-09-20 01:30:00,11.01
2015-09-20 01:40:00,11.08
2015-09-20 01:50:00,11.14
2015-09-20 02:00:00,11.25
2015-09-20 02:10:00,11.32
2015-09-20 02:20:00,11.34
2015-09-20 02:30:00,11.33
2015-09-20 02:40:00,11.27
2015-09-20 02:50:00,11.19
2015-09-20 03:00:00,11.13
2015-09-20 03:10:00,11.13
2015-09-20 03:20:00,11.12
2015-09-20 03:30:00,11.2
2015-09-20 03:40:00,11.1
2015-09-20 03:50:00,11.16
2015-09-20 04:00:00,11.18
2015-09-20 04:10:00,11.19
2015-09-20 04:20:00,11.14
2015-09-20 04:30:00,11.01
2015-09-20 04:40:00,10.86
2015-09-20 04:50:00,10.71
2015-09-20 05:00:00,10.65
2015-09-20 05:10:00,10.6
2015-09-20 05:20:00,10.64
2015-09-20 05:30:00,10.73
2015-09-20 05:40:00,10.71
2015-09-20 05:50:00,10.69
2015-09-20 06:00:00,10.76
2015-09-20 06:10:00,10.91
2015-09-20 06:20:00,11.0
2015-09-20 06:30:00,11.06
2015-09-20 06:40:00,11.06
2015-09-20 06:50:00,11.06
2015-09-20 07:00:00,11.06
2015-09-20 07:10:00,11.06
2015-09-20 07:20:00,11.11
2015-09-20 07:30:00,11.15
2015-09-20 07:40:00,11.21
2015-09-20 07:50:00,11.29
2015-09-20 08:00:00,11.41
2015-09-20 08:10:00,11.51
2015-09-20 08:20:00,11.67
2015-09-20 08:30:00,11.91
2015-09-20 08:40:00,12.19
2015-09-20 08:50:00,12.33
2015-09-20 09:00:00,12.35
2015-09-20 09:10:00,12.31
2015-09-20 09:20:00,12.4
2015-09-20 09:30:00,12.41
2015-09-20 09:40:00,12.48
2015-09-20 09:50:00,12.55
2015-09-20 10:00:00,12.66
2015-09-20 10:10:00,12.78
2015-09-20 10:20:00,12.89
2015-09-20 10:30:00,13.1
2015-09-20 10:40:00,13.16
2015-09-20 10:50:00,13.62
2015-09-20 11:00:00,14.55
2015-09-20 11:10:00,14.94
2015-09-20 11:20:00,14.71
2015-09-20 11:30:00,14.8
2015-09-20 11:40:00,13.94
2015-09-20 11:50:00,12.9
2015-09-20 12:00:00,13.27
2015-09-20 12:10:00,14.4
2015-09-20 12:20:00,14.21
2015-09-20 12:30:00,13.61
2015-09-20 12:40:00,13.82
2015-09-20 12:50:00,14.6
2015-09-20 13:00:00,14.75
2015-09-20 13:10:00,15.06
2015-09-20 13:20:00,15.74
2015-09-20 13:30:00,15.88
2015-09-20 13:40:00,16.24
2015-09-20 13:50:00,15.75
2015-09-20 14:00:00,15.99
2015-09-20 14:10:00,16.25
2015-09-20 14:20:00,15.59
2015-09-20 14:30:00,15.57
2015-09-20 14:40:00,15.61
2015-09-20 14:50:00,15.6
2015-09-20 15:00:00,15.7
