timestamp,temperature
2009-11-03 16:50:00,6.1
2009-11-03 17:00:00,5.95
2009-11-03 17:10:00,5.71
2009-11-03 17:20:00,5.56
2009-11-03 17:30:00,5.34
2009-11-03 17:40:00,5.13
2009-11-03 17:50:00,5.2
2009-11-03 18:00:00,5.28
2009-11-03 18:10:00,5.17
2009-11-03 18:20:00,5.11
2009-11-03 18:30:00,5.02
2009-11-03 18:40:00,4.79
2009-11-03 18:50:00,4.62
2009-11-03 19:00:00,4.44
2009-11-03 19:10:00,4.08
2009-11-03 19:20:00,3.83
2009-11-03 19:30:00,3.75
2009-11-03 19:40:00,3.6
2009-11-03 19:50:00,3.38
2009-11-03 20:00:00,3.16
2009-11-03 20:10:00,3.11
2009-11-03 20:20:00,3.19
2009-11-03 20:30:00,3.14
2009-11-03 20:40:00,3.05
2009-11-03 20:50:00,3.02
2009-11-03 21:00:00,2.85
2009-11-03 21:10:00,2.66
2009-11-03 21:20:00,2.58
2009-11-03 21:30:00,2.61
2009-11-03 21:40:00,2.57
2009-11-03 21:50:00,2.44
2009-11-03 22:00:00,2.4
2009-11-03 22:10:00,2.25
2009-11-03 22:20:00,2.17
2009-11-03 22:30:00,2.12
2009-11-03 22:40:00,2.07
2009-11-03 22:50:00,2.03
2009-11-03 23:00:00,2.02
2009-11-03 23:10:00,1.91
2009-11-03 23:20:00,1.84
2009-11-03 23:30:00,1.78
2009-11-03 23:40:00,1.77
2009-11-03 23:50:00,1.76
2009-11-04 00:00:00,1.67
2009-11-04 00:10:00,1.63
2009-11-04 00:20:00,1.68
2009-11-04 00:30:00,1.7
2009-11-04 00:40:00,1.83
2009-11-04 00:50:00,1.95
2009-11-04 01:00:00,2.09
2009-11-04 01:10:00,2.33
2009-11-04 01:20:00,2.52
2009-11-04 01:30:00,2.66
2009-11-04 01:40:00,2.76
2009-11-04 01:50:00,2.85
2009-11-04 02:00:00,2.91
2009-11-04 02:10:00,3.08
2009-11-04 02:20:00,3.29
2009-11-04 02:30:00,3.41
2009-11-04 02:40:00,3.54
2009-11-04 02:50:00,3.65
2009-11-04 03:00:00,3.67
2009-11-04 03:10:00,3.57
2009-11-04 03:20:00,3.73
2009-11-04 03:30:00,3.9
2009-11-04 03:40:00,3.94
2009-11-04 03:50:00,4.01
2009-11-04 04:00:00,4.11
2009-11-04 04:10:00,4.25
2009-11-04 04:20:00,4.3
2009-11-04 04:30:00,4.34
2009-11-04 04:40:00,4.45
2009-11-04 04:50:00,4.54
2009-11-04 05:00:00,4.63
2009-11-04 05:10:00,4.64
2009-11-04 05:20:00,4.68
2009-11-04 05:30:00,4.72
2009-11-04 05:40:00,4.72
2009-11-04 05:50:00,4.83
2009-11-04 06:00:00,4.94
2009-11-04 06:10:00,4.95
2009-11-04 06:20:00,4.99
2009-11-04 06:30:00,5.08
2009-11-04 06:40:00,5.1
2009-11-04 06:50:00,5.12
2009-11-04 07:00:00,5.17
2009-11-04 07:10:00,5.17
2009-11-04 07:20:00,5.21
2009-11-04 07:30:00,5.23
2009-11-04 07:40:00,5.21
2009-11-04 07:50:00,5.11
2009-11-04 08:00:00,5.07
2009-11-04 08:10:00,5.04
2009-11-04 08:20:00,5.04
2009-11-04 08:30:00,5.04
2009-11-04 08:40:00,5.04
2009-11-04 08:50:00,5.09
2009-11-04 09:00:00,5.21
2009-11-04 09:10:00,5.33
2009-11-04 09:20:00,5.46
2009-11-04 09:30:00,5.59
2009-11-04 09:40:00,5.77
2009-11-04 09:50:00,5.92
2009-11-04 10:00:00,5.97
2009-11-04 10:10:00,6.02
2009-11-04 10:20:00,6.14
2009-11-04 10:30:00,6.6
2009-11-04 10:40:00,6.97
2009-11-04 10:50:00,7.37
2009-11-04 11:00:00,7.52
2009-11-04 11:10:00,7.62
2009-11-04 11:20:00,7.59
2009-11-04 11:30:00,7.5
2009-11-04 11:40:00,7.38
2009-11-04 11:50:00,7.29
2009-11-04 12:00:00,7.31
2009-11-04 12:10:00,7.39
2009-11-04 12:20:00,7.56
