index,timestamp,original_temperature,damaged_temperature,reconstructed_temperature,mask,scenario,block_position,missing_rate,method
0,2009-01-01 00:10:00,-8.020000,-8.020000,-8.020000,0,block_middle,middle,0.20,knn_upgraded
1,2009-01-01 00:20:00,-8.410000,-8.410000,-8.410000,0,block_middle,middle,0.20,knn_upgraded
2,2009-01-01 00:30:00,-8.510000,-8.510000,-8.510000,0,block_middle,middle,0.20,knn_upgraded
3,2009-01-01 00:40:00,-8.310000,-8.310000,-8.310000,0,block_middle,middle,0.20,knn_upgraded
4,2009-01-01 00:50:00,-8.270000,-8.270000,-8.270000,0,block_middle,middle,0.20,knn_upgraded
5,2009-01-01 01:00:00,-8.050000,-8.050000,-8.050000,0,block_middle,middle,0.20,knn_upgraded
6,2009-01-01 01:10:00,-7.620000,-7.620000,-7.620000,0,block_middle,middle,0.20,knn_upgraded
7,2009-01-01 01:20:00,-7.620000,-7.620000,-7.620000,0,block_middle,middle,0.20,knn_upgraded
8,2009-01-01 01:30:00,-7.910000,-7.910000,-7.910000,0,block_middle,middle,0.20,knn_upgraded
9,2009-01-01 01:40:00,-8.430000,-8.430000,-8.430000,0,block_middle,middle,0.20,knn_upgraded
10,2009-01-01 01:50:00,-8.760000,-8.760000,-8.760000,0,block_middle,middle,0.20,knn_upgraded
11,2009-01-01 02:00:00,-8.880000,-8.880000,-8.880000,0,block_middle,middle,0.20,knn_upgraded
12,2009-01-01 02:10:00,-8.850000,-8.850000,-8.850000,0,block_middle,middle,0.20,knn_upgraded
13,2009-01-01 02:20:00,-8.830000,-8.830000,-8.830000,0,block_middle,middle,0.20,knn_upgraded
14,2009-01-01 02:30:00,-8.660000,-8.660000,-8.660000,0,block_middle,middle,0.20,knn_upgraded
15,2009-01-01 02:40:00,-8.660000,-8.660000,-8.660000,0,block_middle,middle,0.20,knn_upgraded
16,2009-01-01 02:50:00,-8.700000,-8.700000,-8.700000,0,block_middle,middle,0.20,knn_upgraded
17,2009-01-01 03:00:00,-8.810000,-8.810000,-8.810000,0,block_middle,middle,0.20,knn_upgraded
18,2009-01-01 03:10:00,-8.840000,-8.840000,-8.840000,0,block_middle,middle,0.20,knn_upgraded
19,2009-01-01 03:20:00,-8.940000,-8.940000,-8.940000,0,block_middle,middle,0.20,knn_upgraded
20,2009-01-01 03:30:00,-8.940000,-8.940000,-8.940000,0,block_middle,middle,0.20,knn_upgraded
