index,timestamp,original_temperature,damaged_temperature,reconstructed_temperature,mask,scenario,block_position,missing_rate,method
0,2009-01-01 00:10:00,-8.020000,-8.020000,-8.020000,0,block,none,0.40,decision_tree
1,2009-01-01 00:20:00,-8.410000,-8.410000,-8.410000,0,block,none,0.40,decision_tree
2,2009-01-01 00:30:00,-8.510000,-8.510000,-8.510000,0,block,none,0.40,decision_tree
3,2009-01-01 00:40:00,-8.310000,-8.310000,-8.310000,0,block,none,0.40,decision_tree
4,2009-01-01 00:50:00,-8.270000,-8.270000,-8.270000,0,block,none,0.40,decision_tree
5,2009-01-01 01:00:00,-8.050000,-8.050000,-8.050000,0,block,none,0.40,decision_tree
6,2009-01-01 01:10:00,-7.620000,-7.620000,-7.620000,0,block,none,0.40,decision_tree
7,2009-01-01 01:20:00,-7.620000,-7.620000,-7.620000,0,block,none,0.40,decision_tree
8,2009-01-01 01:30:00,-7.910000,-7.910000,-7.910000,0,block,none,0.40,decision_tree
9,2009-01-01 01:40:00,-8.430000,-8.430000,-8.430000,0,block,none,0.40,decision_tree
10,2009-01-01 01:50:00,-8.760000,-8.760000,-8.760000,0,block,none,0.40,decision_tree
11,2009-01-01 02:00:00,-8.880000,-8.880000,-8.880000,0,block,none,0.40,decision_tree
12,2009-01-01 02:10:00,-8.850000,-8.850000,-8.850000,0,block,none,0.40,decision_tree
13,2009-01-01 02:20:00,-8.830000,-8.830000,-8.830000,0,block,none,0.40,decision_tree
14,2009-01-01 02:30:00,-8.660000,-8.660000,-8.660000,0,block,none,0.40,decision_tree
15,2009-01-01 02:40:00,-8.660000,-8.660000,-8.660000,0,block,none,0.40,decision_tree
16,2009-01-01 02:50:00,-8.700000,-8.700000,-8.700000,0,block,none,0.40,decision_tree
17,2009-01-01 03:00:00,-8.810000,-8.810000,-8.810000,0,block,none,0.40,decision_tree
18,2009-01-01 03:10:00,-8.840000,-8.840000,-8.840000,0,block,none,0.40,decision_tree
19,2009-01-01 03:20:00,-8.940000,-8.940000,-8.940000,0,block,none,0.40,decision_tree
20,2009-01-01 03:30:00,-8.940000,-8.940000,-8.940000,0,block,none,0.40,decision_tree
21,2009-01-01 03:40:00,-8.860000,-8.860000,-8.860000,0,block,none,0.40,decision_tree
22,2009-01-01 03:50:00,-8.990000,-8.990000,-8.990000,0,block,none,0.40,decision_tree
23,2009-01-01 04:00:00,-9.050000,-9.050000,-9.050000,0,block,none,0.40,decision_tree
24,2009-01-01 04:10:00,-9.230000,-9.230000,-9.230000,0,block,none,0.40,decision_tree
25,2009-01-01 04:20:00,-9.490000,-9.490000,-9.490000,0,block,none,0.40,decision_tree
26,2009-01-01 04:30:00,-9.500000,-9.500000,-9.500000,0,block,none,0.40,decision_tree
27,2009-01-01 04:40:00,-9.350000,-9.350000,-9.350000,0,block,none,0.40,decision_tree
28,2009-01-01 04:50:00,-9.470000,-9.470000,-9.470000,0,block,none,0.40,decision_tree
29,2009-01-01 05:00:00,-9.630000,-9.630000,-9.630000,0,block,none,0.40,decision_tree
30,2009-01-01 05:10:00,-9.670000,-9.670000,-9.670000,0,block,none,0.40,decision_tree
31,2009-01-01 05:20:00,-9.680000,-9.680000,-9.680000,0,block,none,0.40,decision_tree
32,2009-01-01 05:30:00,-9.900000,-9.900000,-9.900000,0,block,none,0.40,decision_tree
33,2009-01-01 05:40:00,-9.910000,-9.910000,-9.910000,0,block,none,0.40,decision_tree
34,2009-01-01 05:50:00,-9.510000,-9.510000,-9.510000,0,block,none,0.40,decision_tree
35,2009-01-01 06:00:00,-9.670000,-9.670000,-9.670000,0,block,none,0.40,decision_tree
36,2009-01-01 06:10:00,-9.590000,-9.590000,-9.590000,0,block,none,0.40,decision_tree
37,2009-01-01 06:20:00,-9.150000,-9.150000,-9.150000,0,block,none,0.40,decision_tree
38,2009-01-01 06:30:00,-8.910000,-8.910000,-8.910000,0,block,none,0.40,decision_tree
39,2009-01-01 06:40:00,-9.040000,-9.040000,-9.040000,0,block,none,0.40,decision_tree
40,2009-01-01 06:50:00,-9.430000,-9.430000,-9.430000,0,block,none,0.40,decision_tree
41,2009-01-01 07:00:00,-9.170000,-9.170000,-9.170000,0,block,none,0.40,decision_tree
42,2009-01-01 07:10:00,-8.710000,-8.710000,-8.710000,0,block,none,0.40,decision_tree
43,2009-01-01 07:20:00,-8.550000,-8.550000,-8.550000,0,block,none,0.40,decision_tree
44,2009-01-01 07:30:00,-8.400000,-8.400000,-8.400000,0,block,none,0.40,decision_tree
45,2009-01-01 07:40:00,-8.300000,-8.300000,-8.300000,0,block,none,0.40,decision_tree
46,2009-01-01 07:50:00,-8.130000,-8.130000,-8.130000,0,block,none,0.40,decision_tree
47,2009-01-01 08:00:00,-8.100000,-8.100000,-8.100000,0,block,none,0.40,decision_tree
48,2009-01-01 08:10:00,-8.140000,-8.140000,-8.140000,0,block,none,0.40,decision_tree
49,2009-01-01 08:20:00,-8.060000,-8.060000,-8.060000,0,block,none,0.40,decision_tree
50,2009-01-01 08:30:00,-7.950000,-7.950000,-7.950000,0,block,none,0.40,decision_tree
51,2009-01-01 08:40:00,-7.740000,-7.740000,-7.740000,0,block,none,0.40,decision_tree
52,2009-01-01 08:50:00,-7.570000,-7.570000,-7.570000,0,block,none,0.40,decision_tree
53,2009-01-01 09:00:00,-7.660000,-7.660000,-7.660000,0,block,none,0.40,decision_tree
54,2009-01-01 09:10:00,-7.710000,-7.710000,-7.710000,0,block,none,0.40,decision_tree
55,2009-01-01 09:20:00,-7.560000,-7.560000,-7.560000,0,block,none,0.40,decision_tree
56,2009-01-01 09:30:00,-7.290000,-7.290000,-7.290000,0,block,none,0.40,decision_tree
57,2009-01-01 09:40:00,-7.150000,-7.150000,-7.150000,0,block,none,0.40,decision_tree
58,2009-01-01 09:50:00,-7.020000,-7.020000,-7.020000,0,block,none,0.40,decision_tree
59,2009-01-01 10:00:00,-7.040000,-7.040000,-7.040000,0,block,none,0.40,decision_tree
60,2009-01-01 10:10:00,-7.030000,-7.030000,-7.030000,0,block,none,0.40,decision_tree
61,2009-01-01 10:20:00,-7.150000,-7.150000,-7.150000,0,block,none,0.40,decision_tree
62,2009-01-01 10:30:00,-7.260000,-7.260000,-7.260000,0,block,none,0.40,decision_tree
63,2009-01-01 10:40:00,-7.340000,-7.340000,-7.340000,0,block,none,0.40,decision_tree
64,2009-01-01 10:50:00,-7.350000,-7.350000,-7.350000,0,block,none,0.40,decision_tree
65,2009-01-01 11:00:00,-7.410000,-7.410000,-7.410000,0,block,none,0.40,decision_tree
66,2009-01-01 11:10:00,-7.480000,-7.480000,-7.480000,0,block,none,0.40,decision_tree
67,2009-01-01 11:20:00,-7.380000,-7.380000,-7.380000,0,block,none,0.40,decision_tree
68,2009-01-01 11:30:00,-7.210000,-7.210000,-7.210000,0,block,none,0.40,decision_tree
69,2009-01-01 11:40:00,-7.160000,-7.160000,-7.160000,0,block,none,0.40,decision_tree
70,2009-01-01 11:50:00,-7.030000,-7.030000,-7.030000,0,block,none,0.40,decision_tree
71,2009-01-01 12:00:00,-6.870000,-6.870000,-6.870000,0,block,none,0.40,decision_tree
72,2009-01-01 12:10:00,-6.770000,-6.770000,-6.770000,0,block,none,0.40,decision_tree
73,2009-01-01 12:20:00,-6.700000,-6.700000,-6.700000,0,block,none,0.40,decision_tree
74,2009-01-01 12:30:00,-6.610000,-6.610000,-6.610000,0,block,none,0.40,decision_tree
75,2009-01-01 12:40:00,-6.510000,-6.510000,-6.510000,0,block,none,0.40,decision_tree
76,2009-01-01 12:50:00,-6.210000,-6.210000,-6.210000,0,block,none,0.40,decision_tree
77,2009-01-01 13:00:00,-5.890000,-5.890000,-5.890000,0,block,none,0.40,decision_tree
78,2009-01-01 13:10:00,-5.830000,-5.830000,-5.830000,0,block,none,0.40,decision_tree
79,2009-01-01 13:20:00,-5.760000,-5.760000,-5.760000,0,block,none,0.40,decision_tree
80,2009-01-01 13:30:00,-5.900000,-5.900000,-5.900000,0,block,none,0.40,decision_tree
81,2009-01-01 13:40:00,-5.970000,-5.970000,-5.970000,0,block,none,0.40,decision_tree
82,2009-01-01 13:50:00,-5.880000,-5.880000,-5.880000,0,block,none,0.40,decision_tree
83,2009-01-01 14:00:00,-5.940000,-5.940000,-5.940000,0,block,none,0.40,decision_tree
84,2009-01-01 14:10:00,-5.840000,-5.840000,-5.840000,0,block,none,0.40,decision_tree
85,2009-01-01 14:20:00,-5.760000,-5.760000,-5.760000,0,block,none,0.40,decision_tree
86,2009-01-01 14:30:00,-5.750000,-5.750000,-5.750000,0,block,none,0.40,decision_tree
87,2009-01-01 14:40:00,-5.760000,-5.760000,-5.760000,0,block,none,0.40,decision_tree
88,2009-01-01 14:50:00,-5.730000,-5.730000,-5.730000,0,block,none,0.40,decision_tree
89,2009-01-01 15:00:00,-5.690000,-5.690000,-5.690000,0,block,none,0.40,decision_tree
90,2009-01-01 15:10:00,-5.530000,-5.530000,-5.530000,0,block,none,0.40,decision_tree
91,2009-01-01 15:20:00,-5.570000,-5.570000,-5.570000,0,block,none,0.40,decision_tree
92,2009-01-01 15:30:00,-5.430000,-5.430000,-5.430000,0,block,none,0.40,decision_tree
93,2009-01-01 15:40:00,-5.320000,-5.320000,-5.320000,0,block,none,0.40,decision_tree
94,2009-01-01 15:50:00,-5.360000,-5.360000,-5.360000,0,block,none,0.40,decision_tree
95,2009-01-01 16:00:00,-5.400000,-5.400000,-5.400000,0,block,none,0.40,decision_tree
96,2009-01-01 16:10:00,-5.310000,-5.310000,-5.310000,0,block,none,0.40,decision_tree
97,2009-01-01 16:20:00,-5.280000,-5.280000,-5.280000,0,block,none,0.40,decision_tree
98,2009-01-01 16:30:00,-5.320000,-5.320000,-5.320000,0,block,none,0.40,decision_tree
99,2009-01-01 16:40:00,-5.290000,-5.290000,-5.290000,0,block,none,0.40,decision_tree
100,2009-01-01 16:50:00,-5.330000,-5.330000,-5.330000,0,block,none,0.40,decision_tree
101,2009-01-01 17:00:00,-5.370000,-5.370000,-5.370000,0,block,none,0.40,decision_tree
102,2009-01-01 17:10:00,-5.430000,-5.430000,-5.430000,0,block,none,0.40,decision_tree
103,2009-01-01 17:20:00,-5.280000,-5.280000,-5.280000,0,block,none,0.40,decision_tree
104,2009-01-01 17:30:00,-5.210000,-5.210000,-5.210000,0,block,none,0.40,decision_tree
105,2009-01-01 17:40:00,-5.210000,-5.210000,-5.210000,0,block,none,0.40,decision_tree
106,2009-01-01 17:50:00,-5.240000,-5.240000,-5.240000,0,block,none,0.40,decision_tree
107,2009-01-01 18:00:00,-5.250000,-5.250000,-5.250000,0,block,none,0.40,decision_tree
108,2009-01-01 18:10:00,-5.160000,-5.160000,-5.160000,0,block,none,0.40,decision_tree
109,2009-01-01 18:20:00,-5.120000,-5.120000,-5.120000,0,block,none,0.40,decision_tree
110,2009-01-01 18:30:00,-5.040000,-5.040000,-5.040000,0,block,none,0.40,decision_tree
111,2009-01-01 18:40:00,-5.010000,-5.010000,-5.010000,0,block,none,0.40,decision_tree
112,2009-01-01 18:50:00,-5.120000,-5.120000,-5.120000,0,block,none,0.40,decision_tree
113,2009-01-01 19:00:00,-5.110000,-5.110000,-5.110000,0,block,none,0.40,decision_tree
114,2009-01-01 19:10:00,-4.900000,-4.900000,-4.900000,0,block,none,0.40,decision_tree
115,2009-01-01 19:20:00,-4.860000,-4.860000,-4.860000,0,block,none,0.40,decision_tree
116,2009-01-01 19:30:00,-4.900000,-4.900000,-4.900000,0,block,none,0.40,decision_tree
117,2009-01-01 19:40:00,-4.970000,-4.970000,-4.970000,0,block,none,0.40,decision_tree
118,2009-01-01 19:50:00,-4.990000,-4.990000,-4.990000,0,block,none,0.40,decision_tree
119,2009-01-01 20:00:00,-4.900000,-4.900000,-4.900000,0,block,none,0.40,decision_tree
120,2009-01-01 20:10:00,-4.930000,-4.930000,-4.930000,0,block,none,0.40,decision_tree
121,2009-01-01 20:20:00,-4.890000,-4.890000,-4.890000,0,block,none,0.40,decision_tree
122,2009-01-01 20:30:00,-4.930000,-4.930000,-4.930000,0,block,none,0.40,decision_tree
123,2009-01-01 20:40:00,-5.000000,-5.000000,-5.000000,0,block,none,0.40,decision_tree
124,2009-01-01 20:50:00,-4.900000,-4.900000,-4.900000,0,block,none,0.40,decision_tree
125,2009-01-01 21:00:00,-4.800000,-4.800000,-4.800000,0,block,none,0.40,decision_tree
126,2009-01-01 21:10:00,-4.840000,-4.840000,-4.840000,0,block,none,0.40,decision_tree
127,2009-01-01 21:20:00,-4.900000,-4.900000,-4.900000,0,block,none,0.40,decision_tree
128,2009-01-01 21:30:00,-4.860000,-4.860000,-4.860000,0,block,none,0.40,decision_tree
129,2009-01-01 21:40:00,-4.760000,-4.760000,-4.760000,0,block,none,0.40,decision_tree
130,2009-01-01 21:50:00,-4.610000,-4.610000,-4.610000,0,block,none,0.40,decision_tree
131,2009-01-01 22:00:00,-4.500000,-4.500000,-4.500000,0,block,none,0.40,decision_tree
132,2009-01-01 22:10:00,-4.410000,-4.410000,-4.410000,0,block,none,0.40,decision_tree
133,2009-01-01 22:20:00,-4.400000,-4.400000,-4.400000,0,block,none,0.40,decision_tree
134,2009-01-01 22:30:00,-4.320000,-4.320000,-4.320000,0,block,none,0.40,decision_tree
135,2009-01-01 22:40:00,-4.170000,-4.170000,-4.170000,0,block,none,0.40,decision_tree
136,2009-01-01 22:50:00,-4.300000,-4.300000,-4.300000,0,block,none,0.40,decision_tree
137,2009-01-01 23:00:00,-4.470000,-4.470000,-4.470000,0,block,none,0.40,decision_tree
138,2009-01-01 23:10:00,-4.500000,-4.500000,-4.500000,0,block,none,0.40,decision_tree
139,2009-01-01 23:20:00,-4.510000,-4.510000,-4.510000,0,block,none,0.40,decision_tree
